ActivityId,OppId,ActivityType,ActivityDate,OwnerId,DurationMin
AC0009545,O001052,Call,2024-04-17,U005,15
AC0009546,O001053,Demo,2023-04-01,U006,60
AC0009547,O001053,Demo,2023-03-17,U006,30
AC0009548,O001053,Proposal Sent,2023-04-11,U006,45
AC0009549,O001053,Meeting,2023-04-19,U006,15
AC0009550,O001053,Meeting,2023-01-31,U006,45
AC0009551,O001053,Demo,2023-07-07,U006,60
AC0009552,O001053,Email,2023-03-13,U006,45
AC0009553,O001053,Call,2023-02-26,U006,15
AC0009554,O001053,Proposal Sent,2023-04-20,U006,60
AC0009555,O001054,Call,2025-08-13,U003,60
AC0009556,O001054,Call,2025-09-05,U003,15
AC0009557,O001054,Email,2025-09-13,U003,60
AC0009558,O001054,Call,2025-08-07,U003,60
AC0009559,O001055,Call,2025-02-09,U008,60
AC0009560,O001055,Meeting,2025-04-09,U008,30
AC0009561,O001055,Proposal Sent,2025-02-10,U008,60
AC0009562,O001055,Email,2025-04-03,U008,45
AC0009563,O001055,Call,2025-01-20,U008,60
AC0009564,O001055,Demo,2025-05-19,U008,45
AC0009565,O001055,Meeting,2025-05-14,U008,30
AC0009566,O001055,Email,2025-02-02,U008,60
AC0009567,O001055,Meeting,2025-01-28,U008,30
AC0009568,O001055,Meeting,2025-02-22,U008,30
AC0009569,O001055,Proposal Sent,2025-03-04,U008,45
AC0009570,O001055,Meeting,2025-03-20,U008,15
AC0009571,O001056,Call,2024-07-29,U008,15
AC0009572,O001056,Call,2024-07-21,U008,60
AC0009573,O001056,Email,2024-07-17,U008,45
AC0009574,O001056,Call,2024-06-18,U008,30
AC0009575,O001056,Call,2024-06-30,U008,15
AC0009576,O001056,Demo,2024-07-05,U008,60
AC0009577,O001056,Call,2024-06-24,U008,45
AC0009578,O001056,Email,2024-06-22,U008,30
AC0009579,O001056,Call,2024-07-09,U008,15
AC0009580,O001056,Meeting,2024-07-07,U008,45
AC0009581,O001057,Meeting,2026-03-18,U008,30
AC0009582,O001057,Proposal Sent,2026-05-19,U008,30
AC0009583,O001057,Meeting,2026-05-23,U008,30
AC0009584,O001057,Email,2026-03-10,U008,30
AC0009585,O001057,Proposal Sent,2026-06-03,U008,15
AC0009586,O001057,Meeting,2026-06-01,U008,30
AC0009587,O001057,Call,2026-05-14,U008,45
AC0009588,O001057,Email,2026-03-24,U008,60
AC0009589,O001058,Proposal Sent,2025-04-17,U008,15
AC0009590,O001058,Email,2025-05-13,U008,60
AC0009591,O001058,Email,2025-05-08,U008,15
AC0009592,O001058,Meeting,2025-06-04,U008,15
AC0009593,O001058,Demo,2025-06-03,U008,30
AC0009594,O001058,Email,2025-05-04,U008,15
AC0009595,O001058,Email,2025-05-25,U008,45
AC0009596,O001058,Email,2025-04-20,U008,30
AC0009597,O001058,Email,2025-05-10,U008,15
AC0009598,O001059,Email,2026-01-16,U008,45
AC0009599,O001059,Proposal Sent,2026-01-04,U008,30
AC0009600,O001059,Email,2026-01-25,U008,30
AC0009601,O001059,Proposal Sent,2025-12-21,U008,45
AC0009602,O001059,Call,2026-02-20,U008,30
AC0009603,O001059,Demo,2026-02-05,U008,60
AC0009604,O001059,Meeting,2025-12-17,U008,30
AC0009605,O001059,Proposal Sent,2026-01-28,U008,45
AC0009606,O001059,Email,2026-03-02,U008,45
AC0009607,O001059,Proposal Sent,2025-11-17,U008,30
AC0009608,O001059,Email,2025-11-18,U008,60
AC0009609,O001059,Meeting,2026-02-28,U008,15
AC0009610,O001059,Meeting,2026-01-25,U008,60
AC0009611,O001059,Email,2026-03-01,U008,30
AC0009612,O001060,Call,2024-07-08,U003,45
AC0009613,O001060,Call,2024-07-02,U003,15
AC0009614,O001060,Meeting,2024-07-21,U003,60
AC0009615,O001060,Call,2024-07-02,U003,15
AC0009616,O001060,Meeting,2024-06-25,U003,30
AC0009617,O001060,Email,2024-07-06,U003,60
AC0009618,O001060,Email,2024-06-25,U003,15
AC0009619,O001060,Proposal Sent,2024-06-23,U003,60
AC0009620,O001060,Meeting,2024-07-01,U003,45
AC0009621,O001060,Demo,2024-07-10,U003,30
AC0009622,O001060,Proposal Sent,2024-06-25,U003,15
AC0009623,O001060,Demo,2024-06-25,U003,60
AC0009624,O001061,Call,2024-05-17,U003,30
AC0009625,O001061,Meeting,2024-06-07,U003,60
AC0009626,O001061,Proposal Sent,2024-06-28,U003,45
AC0009627,O001061,Proposal Sent,2024-06-10,U003,45
AC0009628,O001061,Demo,2024-07-03,U003,30
AC0009629,O001061,Demo,2024-06-03,U003,45
AC0009630,O001061,Proposal Sent,2024-06-09,U003,60
AC0009631,O001062,Call,2024-01-16,U006,30
AC0009632,O001062,Email,2024-01-10,U006,60
AC0009633,O001062,Call,2023-12-28,U006,60
AC0009634,O001062,Meeting,2023-12-04,U006,30
AC0009635,O001062,Call,2024-01-31,U006,15
AC0009636,O001062,Proposal Sent,2023-11-21,U006,30
AC0009637,O001062,Demo,2024-01-26,U006,30
AC0009638,O001062,Proposal Sent,2023-12-10,U006,45
AC0009639,O001062,Email,2024-01-28,U006,45
AC0009640,O001063,Meeting,2023-09-04,U007,30
AC0009641,O001063,Meeting,2023-08-09,U007,60
AC0009642,O001063,Call,2023-08-15,U007,60
AC0009643,O001064,Meeting,2023-10-12,U007,60
AC0009644,O001064,Meeting,2023-08-28,U007,60
AC0009645,O001064,Demo,2023-10-22,U007,45
AC0009646,O001064,Proposal Sent,2023-12-09,U007,15
AC0009647,O001064,Email,2023-11-05,U007,15
AC0009648,O001064,Demo,2023-09-06,U007,60
AC0009649,O001064,Demo,2023-10-17,U007,15
AC0009650,O001064,Demo,2023-09-21,U007,30
AC0009651,O001064,Meeting,2023-11-26,U007,15
AC0009652,O001064,Email,2023-09-24,U007,30
AC0009653,O001064,Demo,2023-09-30,U007,45
AC0009654,O001064,Email,2023-10-29,U007,30
AC0009655,O001065,Proposal Sent,2024-03-12,U007,15
AC0009656,O001065,Email,2024-05-02,U007,45
AC0009657,O001065,Email,2024-04-29,U007,45
AC0009658,O001065,Email,2024-05-17,U007,60
AC0009659,O001065,Call,2024-04-19,U007,45
AC0009660,O001065,Email,2024-03-07,U007,60
AC0009661,O001065,Email,2024-03-21,U007,15
AC0009662,O001065,Call,2024-02-23,U007,45
AC0009663,O001065,Proposal Sent,2024-05-26,U007,60
AC0009664,O001065,Meeting,2024-04-11,U007,45
AC0009665,O001065,Meeting,2024-05-16,U007,60
AC0009666,O001065,Email,2024-05-09,U007,60
AC0009667,O001065,Demo,2024-02-17,U007,45
AC0009668,O001065,Proposal Sent,2024-05-01,U007,15
AC0009669,O001065,Proposal Sent,2024-04-06,U007,60
AC0009670,O001066,Call,2026-02-03,U003,45
AC0009671,O001066,Meeting,2025-12-10,U003,45
AC0009672,O001066,Proposal Sent,2026-01-02,U003,60
AC0009673,O001066,Email,2026-02-05,U003,60
AC0009674,O001066,Call,2025-09-10,U003,30
AC0009675,O001066,Meeting,2025-09-07,U003,45
AC0009676,O001066,Demo,2025-10-24,U003,60
AC0009677,O001066,Proposal Sent,2026-01-28,U003,15
AC0009678,O001066,Call,2026-01-12,U003,15
AC0009679,O001066,Meeting,2025-09-30,U003,60
AC0009680,O001066,Meeting,2025-12-20,U003,45
AC0009681,O001067,Call,2023-11-10,U012,30
AC0009682,O001067,Call,2023-11-23,U012,60
AC0009683,O001067,Demo,2023-11-20,U012,15
AC0009684,O001067,Demo,2023-11-13,U012,15
AC0009685,O001067,Demo,2023-11-05,U012,60
AC0009686,O001067,Email,2023-11-02,U012,60
AC0009687,O001068,Meeting,2025-03-06,U012,15
AC0009688,O001068,Call,2025-04-25,U012,45
AC0009689,O001068,Demo,2025-06-04,U012,60
AC0009690,O001068,Call,2025-03-26,U012,60
AC0009691,O001068,Meeting,2025-06-19,U012,30
AC0009692,O001068,Proposal Sent,2025-03-06,U012,30
AC0009693,O001069,Proposal Sent,2024-04-12,U012,30
AC0009694,O001069,Demo,2024-06-14,U012,30
AC0009695,O001069,Meeting,2024-03-29,U012,60
AC0009696,O001069,Call,2024-05-26,U012,15
AC0009697,O001069,Meeting,2024-06-06,U012,45
AC0009698,O001069,Email,2024-07-10,U012,30
AC0009699,O001069,Call,2024-05-23,U012,30
AC0009700,O001069,Demo,2024-06-27,U012,30
AC0009701,O001069,Call,2024-06-03,U012,45
AC0009702,O001069,Proposal Sent,2024-06-24,U012,60
AC0009703,O001069,Call,2024-07-17,U012,15
AC0009704,O001069,Demo,2024-05-17,U012,45
AC0009705,O001069,Proposal Sent,2024-04-06,U012,45
AC0009706,O001069,Meeting,2024-03-13,U012,15
AC0009707,O001069,Call,2024-05-21,U012,15
AC0009708,O001070,Demo,2024-02-12,U002,60
AC0009709,O001070,Call,2024-01-15,U002,30
AC0009710,O001070,Call,2024-01-02,U002,60
AC0009711,O001070,Meeting,2024-04-04,U002,15
AC0009712,O001070,Demo,2024-04-03,U002,60
AC0009713,O001070,Email,2024-03-10,U002,60
AC0009714,O001070,Proposal Sent,2024-03-30,U002,30
AC0009715,O001070,Email,2024-03-29,U002,45
AC0009716,O001070,Meeting,2024-01-15,U002,60
AC0009717,O001070,Email,2024-03-31,U002,45
AC0009718,O001070,Meeting,2024-03-11,U002,60
AC0009719,O001070,Proposal Sent,2024-04-10,U002,30
AC0009720,O001070,Meeting,2024-01-10,U002,60
AC0009721,O001070,Email,2024-04-08,U002,60
AC0009722,O001070,Demo,2024-03-16,U002,45
AC0009723,O001071,Demo,2025-08-28,U004,60
AC0009724,O001071,Proposal Sent,2025-10-06,U004,30
AC0009725,O001071,Demo,2025-07-21,U004,15
AC0009726,O001071,Meeting,2025-08-06,U004,30
AC0009727,O001071,Meeting,2025-10-03,U004,15
AC0009728,O001071,Demo,2025-09-14,U004,60
AC0009729,O001071,Call,2025-09-22,U004,45
AC0009730,O001072,Demo,2025-05-27,U010,15
AC0009731,O001072,Demo,2025-06-14,U010,30
AC0009732,O001072,Call,2025-06-12,U010,15
AC0009733,O001072,Email,2025-06-18,U010,60
AC0009734,O001072,Call,2025-05-29,U010,45
AC0009735,O001072,Call,2025-06-08,U010,15
AC0009736,O001073,Demo,2025-07-01,U002,60
AC0009737,O001073,Demo,2025-05-30,U002,30
AC0009738,O001073,Demo,2025-06-26,U002,15
AC0009739,O001073,Demo,2025-05-15,U002,30
AC0009740,O001073,Demo,2025-06-13,U002,60
AC0009741,O001073,Call,2025-06-05,U002,60
AC0009742,O001073,Email,2025-06-24,U002,45
AC0009743,O001073,Call,2025-06-03,U002,45
AC0009744,O001073,Email,2025-06-21,U002,60
AC0009745,O001074,Proposal Sent,2026-08-16,U002,15
AC0009746,O001074,Meeting,2026-05-06,U002,15
AC0009747,O001074,Demo,2026-06-26,U002,60
AC0009748,O001074,Demo,2026-04-17,U002,30
AC0009749,O001074,Demo,2026-03-22,U002,30
AC0009750,O001075,Meeting,2026-05-08,U003,30
AC0009751,O001075,Call,2026-05-19,U003,30
AC0009752,O001075,Proposal Sent,2026-04-07,U003,45
AC0009753,O001075,Proposal Sent,2026-05-08,U003,60
AC0009754,O001075,Meeting,2026-05-30,U003,30
AC0009755,O001075,Meeting,2026-05-22,U003,15
AC0009756,O001075,Meeting,2026-05-18,U003,60
AC0009757,O001075,Proposal Sent,2026-04-19,U003,15
AC0009758,O001075,Email,2026-05-24,U003,15
AC0009759,O001075,Demo,2026-06-26,U003,15
AC0009760,O001075,Meeting,2026-06-28,U003,45
AC0009761,O001075,Call,2026-06-22,U003,30
AC0009762,O001075,Demo,2026-04-07,U003,30
AC0009763,O001075,Meeting,2026-04-02,U003,60
AC0009764,O001076,Call,2025-08-14,U001,30
AC0009765,O001076,Call,2025-10-27,U001,60
AC0009766,O001076,Demo,2025-09-22,U001,60
AC0009767,O001076,Demo,2025-09-07,U001,45
AC0009768,O001076,Call,2025-09-07,U001,30
AC0009769,O001076,Email,2025-09-01,U001,30
AC0009770,O001077,Call,2023-02-21,U004,60
AC0009771,O001077,Proposal Sent,2023-01-25,U004,30
AC0009772,O001077,Meeting,2023-01-22,U004,30
AC0009773,O001077,Proposal Sent,2023-02-24,U004,60
AC0009774,O001077,Call,2023-02-06,U004,15
AC0009775,O001077,Meeting,2023-02-12,U004,15
AC0009776,O001077,Email,2023-02-10,U004,15
AC0009777,O001077,Meeting,2023-02-05,U004,30
AC0009778,O001077,Email,2023-01-15,U004,30
AC0009779,O001077,Demo,2023-02-26,U004,60
AC0009780,O001077,Proposal Sent,2023-02-25,U004,60
AC0009781,O001077,Meeting,2023-01-30,U004,45
AC0009782,O001077,Meeting,2023-01-16,U004,60
AC0009783,O001078,Meeting,2024-04-22,U001,15
AC0009784,O001078,Demo,2024-03-25,U001,45
AC0009785,O001078,Meeting,2024-07-28,U001,15
AC0009786,O001078,Meeting,2024-05-02,U001,45
AC0009787,O001079,Proposal Sent,2024-06-28,U009,60
AC0009788,O001079,Meeting,2024-05-31,U009,15
AC0009789,O001079,Email,2024-05-05,U009,45
AC0009790,O001080,Proposal Sent,2025-04-12,U009,60
AC0009791,O001080,Email,2025-03-09,U009,60
AC0009792,O001080,Proposal Sent,2025-02-16,U009,60
AC0009793,O001080,Email,2025-03-09,U009,60
AC0009794,O001080,Call,2025-02-01,U009,60
AC0009795,O001080,Email,2025-03-11,U009,45
AC0009796,O001080,Call,2025-03-15,U009,15
AC0009797,O001080,Demo,2025-05-05,U009,60
AC0009798,O001080,Meeting,2025-02-06,U009,30
AC0009799,O001080,Demo,2025-04-04,U009,45
AC0009800,O001080,Proposal Sent,2025-03-11,U009,30
AC0009801,O001080,Call,2025-02-19,U009,60
AC0009802,O001080,Email,2025-03-03,U009,45
AC0009803,O001081,Meeting,2025-12-04,U003,15
AC0009804,O001081,Call,2025-11-25,U003,60
AC0009805,O001081,Email,2025-08-19,U003,30
AC0009806,O001081,Meeting,2025-11-05,U003,15
AC0009807,O001081,Demo,2025-09-30,U003,60
AC0009808,O001081,Call,2025-10-11,U003,30
AC0009809,O001081,Demo,2025-10-15,U003,30
AC0009810,O001081,Email,2025-08-27,U003,30
AC0009811,O001081,Meeting,2025-11-14,U003,15
AC0009812,O001081,Proposal Sent,2025-08-15,U003,15
AC0009813,O001081,Call,2025-09-29,U003,15
AC0009814,O001081,Email,2025-12-18,U003,60
AC0009815,O001081,Call,2025-12-26,U003,45
AC0009816,O001081,Call,2025-12-11,U003,45
AC0009817,O001081,Email,2025-11-13,U003,45
AC0009818,O001082,Call,2025-12-24,U003,60
AC0009819,O001082,Proposal Sent,2025-12-21,U003,60
AC0009820,O001082,Proposal Sent,2026-01-07,U003,15
AC0009821,O001082,Call,2025-12-09,U003,45
AC0009822,O001082,Proposal Sent,2025-12-08,U003,45
AC0009823,O001082,Proposal Sent,2025-12-12,U003,15
AC0009824,O001082,Meeting,2025-12-09,U003,30
AC0009825,O001082,Email,2026-01-12,U003,15
AC0009826,O001082,Meeting,2025-12-11,U003,15
AC0009827,O001082,Call,2026-01-19,U003,60
AC0009828,O001082,Email,2026-01-19,U003,60
AC0009829,O001083,Proposal Sent,2026-04-22,U001,15
AC0009830,O001083,Email,2026-02-19,U001,30
AC0009831,O001083,Call,2026-02-18,U001,60
AC0009832,O001083,Demo,2026-04-19,U001,45
AC0009833,O001083,Demo,2026-02-08,U001,30
AC0009834,O001083,Call,2026-02-26,U001,45
AC0009835,O001083,Demo,2026-04-04,U001,60
AC0009836,O001083,Meeting,2026-02-24,U001,15
AC0009837,O001083,Email,2026-05-07,U001,45
AC0009838,O001083,Proposal Sent,2026-04-14,U001,30
AC0009839,O001083,Demo,2026-05-16,U001,30
AC0009840,O001083,Call,2026-04-05,U001,45
AC0009841,O001083,Proposal Sent,2026-04-12,U001,45
AC0009842,O001083,Proposal Sent,2026-06-01,U001,45
AC0009843,O001083,Proposal Sent,2026-02-15,U001,30
AC0009844,O001084,Call,2025-07-21,U009,30
AC0009845,O001084,Call,2025-06-29,U009,30
AC0009846,O001084,Call,2025-06-30,U009,60
AC0009847,O001084,Meeting,2025-07-10,U009,45
AC0009848,O001084,Demo,2025-07-29,U009,15
AC0009849,O001084,Demo,2025-07-09,U009,45
AC0009850,O001084,Demo,2025-07-16,U009,15
AC0009851,O001084,Email,2025-06-15,U009,45
AC0009852,O001084,Proposal Sent,2025-07-23,U009,45
AC0009853,O001085,Meeting,2023-08-31,U009,60
AC0009854,O001085,Meeting,2023-10-23,U009,15
AC0009855,O001085,Demo,2023-09-04,U009,45
AC0009856,O001086,Proposal Sent,2026-01-19,U009,30
AC0009857,O001086,Proposal Sent,2026-01-03,U009,30
AC0009858,O001086,Email,2025-11-14,U009,30
AC0009859,O001087,Demo,2025-11-14,U005,45
AC0009860,O001087,Proposal Sent,2025-12-28,U005,60
AC0009861,O001087,Meeting,2025-11-08,U005,30
AC0009862,O001088,Call,2024-07-01,U005,30
AC0009863,O001088,Proposal Sent,2024-04-24,U005,45
AC0009864,O001088,Demo,2024-04-10,U005,45
AC0009865,O001088,Proposal Sent,2024-04-28,U005,15
AC0009866,O001088,Proposal Sent,2024-06-12,U005,15
AC0009867,O001088,Meeting,2024-06-26,U005,30
AC0009868,O001088,Proposal Sent,2024-04-09,U005,45
AC0009869,O001088,Call,2024-05-14,U005,30
AC0009870,O001088,Meeting,2024-04-12,U005,45
AC0009871,O001089,Demo,2025-12-28,U005,45
AC0009872,O001089,Proposal Sent,2025-12-27,U005,15
AC0009873,O001089,Proposal Sent,2025-10-02,U005,15
AC0009874,O001089,Demo,2025-11-25,U005,45
AC0009875,O001089,Demo,2025-10-08,U005,30
AC0009876,O001090,Proposal Sent,2025-03-31,U006,30
AC0009877,O001090,Demo,2025-04-02,U006,30
AC0009878,O001090,Email,2025-03-08,U006,60
AC0009879,O001090,Proposal Sent,2025-03-08,U006,15
AC0009880,O001090,Email,2025-04-07,U006,45
AC0009881,O001090,Email,2025-03-10,U006,15
AC0009882,O001090,Proposal Sent,2025-03-04,U006,45
AC0009883,O001090,Meeting,2025-04-28,U006,60
AC0009884,O001091,Call,2025-05-19,U011,30
AC0009885,O001091,Proposal Sent,2025-05-01,U011,15
AC0009886,O001091,Demo,2025-07-01,U011,15
AC0009887,O001091,Call,2025-06-21,U011,30
AC0009888,O001091,Proposal Sent,2025-06-05,U011,45
AC0009889,O001091,Call,2025-05-16,U011,60
AC0009890,O001091,Proposal Sent,2025-06-04,U011,45
AC0009891,O001091,Demo,2025-05-27,U011,45
AC0009892,O001091,Email,2025-06-03,U011,15
AC0009893,O001091,Meeting,2025-07-27,U011,30
AC0009894,O001091,Proposal Sent,2025-05-08,U011,15
AC0009895,O001092,Email,2023-12-28,U010,30
AC0009896,O001092,Call,2024-03-25,U010,60
AC0009897,O001092,Demo,2024-03-09,U010,15
AC0009898,O001092,Demo,2024-02-27,U010,60
AC0009899,O001092,Meeting,2024-03-10,U010,60
AC0009900,O001092,Email,2023-11-24,U010,15
AC0009901,O001092,Call,2023-11-26,U010,45
AC0009902,O001092,Call,2024-03-31,U010,30
AC0009903,O001092,Proposal Sent,2024-01-14,U010,30
AC0009904,O001092,Demo,2024-04-01,U010,30
AC0009905,O001092,Demo,2023-11-15,U010,15
AC0009906,O001092,Proposal Sent,2024-03-04,U010,60
AC0009907,O001092,Demo,2024-02-07,U010,30
AC0009908,O001092,Email,2024-01-22,U010,30
AC0009909,O001093,Meeting,2024-01-12,U004,30
AC0009910,O001093,Proposal Sent,2024-01-01,U004,30
AC0009911,O001093,Meeting,2024-01-01,U004,45
AC0009912,O001093,Demo,2024-02-15,U004,60
AC0009913,O001093,Email,2024-02-12,U004,60
AC0009914,O001094,Meeting,2025-07-08,U001,45
AC0009915,O001094,Call,2025-04-27,U001,15
AC0009916,O001094,Proposal Sent,2025-07-28,U001,45
AC0009917,O001094,Email,2025-04-08,U001,15
AC0009918,O001094,Meeting,2025-07-28,U001,45
AC0009919,O001094,Demo,2025-03-24,U001,30
AC0009920,O001094,Demo,2025-05-03,U001,30
AC0009921,O001095,Demo,2025-06-09,U004,60
AC0009922,O001095,Proposal Sent,2025-05-13,U004,45
AC0009923,O001095,Email,2025-06-18,U004,15
AC0009924,O001095,Meeting,2025-05-08,U004,45
AC0009925,O001095,Proposal Sent,2025-06-16,U004,30
AC0009926,O001095,Meeting,2025-06-02,U004,45
AC0009927,O001095,Demo,2025-06-14,U004,60
AC0009928,O001095,Call,2025-04-28,U004,30
AC0009929,O001095,Proposal Sent,2025-04-01,U004,45
AC0009930,O001095,Email,2025-03-26,U004,15
AC0009931,O001095,Email,2025-04-19,U004,45
AC0009932,O001095,Demo,2025-03-20,U004,60
AC0009933,O001096,Demo,2025-07-21,U004,45
AC0009934,O001096,Demo,2025-07-31,U004,60
AC0009935,O001096,Demo,2025-07-17,U004,15
AC0009936,O001096,Proposal Sent,2025-08-01,U004,60
AC0009937,O001096,Email,2025-07-29,U004,60
AC0009938,O001096,Call,2025-06-28,U004,45
AC0009939,O001096,Proposal Sent,2025-07-29,U004,45
AC0009940,O001096,Meeting,2025-08-03,U004,30
AC0009941,O001096,Call,2025-06-21,U004,45
AC0009942,O001096,Demo,2025-06-25,U004,30
AC0009943,O001096,Meeting,2025-07-24,U004,15
AC0009944,O001096,Call,2025-07-23,U004,45
AC0009945,O001096,Demo,2025-06-27,U004,60
AC0009946,O001096,Demo,2025-07-20,U004,60
AC0009947,O001097,Demo,2024-02-19,U004,30
AC0009948,O001097,Proposal Sent,2024-01-27,U004,60
AC0009949,O001097,Meeting,2023-11-13,U004,60
AC0009950,O001097,Demo,2024-01-23,U004,15
AC0009951,O001097,Demo,2024-01-19,U004,30
AC0009952,O001098,Email,2023-11-23,U001,15
AC0009953,O001098,Proposal Sent,2024-01-02,U001,15
AC0009954,O001098,Call,2023-11-23,U001,15
AC0009955,O001098,Meeting,2023-12-03,U001,60
AC0009956,O001098,Demo,2023-12-30,U001,15
AC0009957,O001098,Demo,2023-12-03,U001,45
AC0009958,O001098,Call,2023-12-12,U001,60
AC0009959,O001098,Meeting,2023-12-29,U001,45
AC0009960,O001098,Call,2023-12-08,U001,15
AC0009961,O001098,Proposal Sent,2023-12-17,U001,60
AC0009962,O001098,Call,2024-01-01,U001,15
AC0009963,O001098,Proposal Sent,2023-11-22,U001,15
AC0009964,O001098,Meeting,2024-01-01,U001,45
AC0009965,O001098,Proposal Sent,2023-12-22,U001,30
AC0009966,O001098,Meeting,2023-12-02,U001,30
AC0009967,O001099,Meeting,2023-02-16,U001,60
AC0009968,O001099,Demo,2023-02-04,U001,30
AC0009969,O001099,Proposal Sent,2023-02-02,U001,30
AC0009970,O001099,Call,2023-02-04,U001,15
AC0009971,O001099,Demo,2023-01-27,U001,60
AC0009972,O001099,Email,2023-02-16,U001,45
AC0009973,O001099,Call,2023-01-29,U001,30
AC0009974,O001099,Meeting,2023-01-30,U001,30
AC0009975,O001099,Meeting,2023-01-31,U001,60
AC0009976,O001099,Demo,2023-02-04,U001,60
AC0009977,O001100,Demo,2026-03-22,U001,60
AC0009978,O001100,Email,2026-02-19,U001,30
AC0009979,O001100,Demo,2026-04-30,U001,45
AC0009980,O001100,Proposal Sent,2026-05-07,U001,60
AC0009981,O001100,Meeting,2026-01-24,U001,30
AC0009982,O001100,Call,2026-01-19,U001,45
AC0009983,O001100,Proposal Sent,2026-03-15,U001,15
AC0009984,O001100,Meeting,2026-01-18,U001,60
AC0009985,O001100,Demo,2026-01-27,U001,30
AC0009986,O001100,Proposal Sent,2026-01-21,U001,60
AC0009987,O001100,Call,2026-04-12,U001,15
AC0009988,O001100,Demo,2026-05-05,U001,45
AC0009989,O001100,Demo,2026-03-09,U001,60
AC0009990,O001101,Demo,2025-02-06,U009,60
AC0009991,O001101,Email,2025-01-14,U009,60
AC0009992,O001101,Call,2025-01-24,U009,45
AC0009993,O001101,Email,2025-02-19,U009,60
AC0009994,O001101,Demo,2025-03-08,U009,30
AC0009995,O001101,Call,2025-01-30,U009,30
AC0009996,O001101,Meeting,2025-01-28,U009,60
AC0009997,O001101,Proposal Sent,2025-02-19,U009,30
AC0009998,O001101,Meeting,2025-02-13,U009,60
AC0009999,O001101,Demo,2025-03-06,U009,30
AC0010000,O001101,Meeting,2025-01-04,U009,60
AC0010001,O001101,Proposal Sent,2025-01-14,U009,15
AC0010002,O001102,Demo,2024-02-23,U009,30
AC0010003,O001102,Proposal Sent,2024-03-10,U009,60
AC0010004,O001102,Demo,2024-03-06,U009,60
AC0010005,O001102,Call,2024-02-24,U009,60
AC0010006,O001102,Call,2024-03-05,U009,30
AC0010007,O001102,Demo,2024-04-26,U009,30
AC0010008,O001102,Call,2024-05-09,U009,60
AC0010009,O001102,Email,2024-05-21,U009,60
AC0010010,O001102,Meeting,2024-03-22,U009,45
AC0010011,O001102,Meeting,2024-02-29,U009,15
AC0010012,O001102,Proposal Sent,2024-03-12,U009,15
AC0010013,O001102,Proposal Sent,2024-05-18,U009,45
AC0010014,O001102,Demo,2024-05-24,U009,60
AC0010015,O001103,Call,2023-05-01,U009,60
AC0010016,O001103,Email,2023-07-24,U009,30
AC0010017,O001103,Call,2023-04-29,U009,45
AC0010018,O001103,Call,2023-07-24,U009,45
AC0010019,O001103,Call,2023-08-08,U009,60
AC0010020,O001103,Call,2023-07-01,U009,15
AC0010021,O001104,Email,2026-09-15,U009,45
AC0010022,O001104,Email,2026-07-31,U009,30
AC0010023,O001104,Proposal Sent,2026-07-16,U009,45
AC0010024,O001104,Email,2026-08-02,U009,30
AC0010025,O001105,Proposal Sent,2024-09-09,U006,60
AC0010026,O001105,Demo,2024-10-15,U006,60
AC0010027,O001105,Call,2024-09-13,U006,45
AC0010028,O001105,Meeting,2024-10-30,U006,15
AC0010029,O001105,Demo,2024-07-12,U006,30
AC0010030,O001105,Proposal Sent,2024-09-26,U006,15
AC0010031,O001105,Meeting,2024-09-02,U006,30
AC0010032,O001105,Demo,2024-06-22,U006,15
AC0010033,O001105,Email,2024-11-13,U006,30
AC0010034,O001105,Email,2024-07-16,U006,30
AC0010035,O001105,Email,2024-09-28,U006,30
AC0010036,O001105,Demo,2024-08-26,U006,60
AC0010037,O001105,Call,2024-07-30,U006,15
AC0010038,O001105,Email,2024-10-09,U006,45
AC0010039,O001105,Call,2024-09-20,U006,60
AC0010040,O001106,Call,2025-11-05,U001,15
AC0010041,O001106,Proposal Sent,2025-12-09,U001,30
AC0010042,O001106,Meeting,2025-10-18,U001,45
AC0010043,O001106,Demo,2025-10-23,U001,60
AC0010044,O001106,Demo,2026-01-03,U001,45
AC0010045,O001106,Proposal Sent,2025-11-11,U001,30
AC0010046,O001106,Email,2026-01-04,U001,45
AC0010047,O001106,Email,2026-02-18,U001,45
AC0010048,O001106,Proposal Sent,2026-02-04,U001,15
AC0010049,O001106,Demo,2025-11-20,U001,15
AC0010050,O001107,Email,2025-06-15,U009,30
AC0010051,O001107,Proposal Sent,2025-07-05,U009,30
AC0010052,O001107,Meeting,2025-06-14,U009,60
AC0010053,O001107,Proposal Sent,2025-09-13,U009,15
AC0010054,O001107,Meeting,2025-06-27,U009,45
AC0010055,O001107,Proposal Sent,2025-08-21,U009,45
AC0010056,O001107,Demo,2025-06-18,U009,60
AC0010057,O001107,Proposal Sent,2025-07-27,U009,60
AC0010058,O001107,Meeting,2025-08-22,U009,45
AC0010059,O001107,Meeting,2025-07-30,U009,15
AC0010060,O001107,Demo,2025-06-16,U009,30
AC0010061,O001107,Call,2025-05-11,U009,15
AC0010062,O001107,Proposal Sent,2025-08-07,U009,15
AC0010063,O001107,Proposal Sent,2025-05-21,U009,60
AC0010064,O001107,Meeting,2025-08-20,U009,45
AC0010065,O001108,Call,2023-07-13,U010,45
AC0010066,O001108,Proposal Sent,2023-02-18,U010,15
AC0010067,O001108,Meeting,2023-06-05,U010,15
AC0010068,O001108,Call,2023-01-21,U010,60
