OppId,AccountId,OppName,Stage,Amount,Probability,CreatedDate,CloseDate,OwnerId,LossReason
O000732,A00439,Account-00439 - Renewal,05 - Negotiation,14300.0,0.8,2023-01-22,2023-05-31,U011,
O000733,A00439,Account-00439 - New Logo,04 - Proposal,23800.0,0.6,2023-07-27,2023-08-22,U011,
O000734,A00440,Account-00440 - Annual,03 - Needs Analysis,7100.0,0.4,2026-04-18,2026-10-07,U007,
O000735,A00440,Account-00440 - Multi-Year,06 - Closed Won,8900.0,1.0,2026-04-29,2026-10-12,U007,
O000736,A00441,Account-00441 - New Logo,04 - Proposal,14600.0,0.6,2024-06-08,2024-12-03,U002,
O000737,A00441,Account-00441 - Multi-Year,03 - Needs Analysis,20900.0,0.4,2024-01-16,2024-02-20,U002,
O000738,A00442,Account-00442 - Expansion,06 - Closed Won,563200.0,1.0,2025-06-11,2025-09-30,U003,
O000739,A00443,Account-00443 - Renewal,06 - Closed Won,39000.0,1.0,2026-01-13,2026-04-22,U008,
O000740,A00443,Account-00443 - Renewal,04 - Proposal,117200.0,0.6,2024-12-03,2025-05-04,U008,
O000741,A00444,Account-00444 - Annual,02 - Qualification,15100.0,0.25,2023-10-24,2024-04-04,U008,
O000742,A00444,Account-00444 - Annual,04 - Proposal,24500.0,0.6,2025-05-14,2025-07-24,U008,
O000743,A00445,Account-00445 - Expansion,06 - Closed Won,24600.0,1.0,2025-09-01,2026-02-21,U001,
O000744,A00446,Account-00446 - Expansion,07 - Closed Lost,83500.0,0.0,2026-03-05,2026-07-10,U004,Competitor
O000745,A00446,Account-00446 - New Logo,05 - Negotiation,100000.0,0.8,2023-08-03,2023-09-02,U004,
O000746,A00446,Account-00446 - New Logo,07 - Closed Lost,85700.0,0.0,2024-03-25,2024-06-11,U004,Product Fit
O000747,A00447,Account-00447 - New Logo,06 - Closed Won,24100.0,1.0,2025-09-11,2025-12-24,U010,
O000748,A00448,Account-00448 - Annual,07 - Closed Lost,5100.0,0.0,2024-01-13,2024-02-04,U008,No Decision
O000749,A00449,Account-00449 - Expansion,02 - Qualification,13800.0,0.25,2023-08-24,2024-02-09,U009,
O000750,A00450,Account-00450 - Expansion,03 - Needs Analysis,10700.0,0.4,2023-03-02,2023-05-17,U010,
O000751,A00451,Account-00451 - Annual,07 - Closed Lost,9900.0,0.0,2024-11-26,2025-02-04,U004,Competitor
O000752,A00451,Account-00451 - New Logo,07 - Closed Lost,5400.0,0.0,2024-06-20,2024-08-14,U004,Price
O000753,A00452,Account-00452 - Multi-Year,04 - Proposal,9800.0,0.6,2024-03-06,2024-06-29,U010,
O000754,A00453,Account-00453 - Multi-Year,07 - Closed Lost,31200.0,0.0,2025-06-07,2025-08-02,U008,Competitor
O000755,A00453,Account-00453 - Renewal,06 - Closed Won,91000.0,1.0,2024-01-28,2024-05-08,U008,
O000756,A00453,Account-00453 - Renewal,07 - Closed Lost,48200.0,0.0,2025-05-29,2025-06-29,U008,Product Fit
O000757,A00454,Account-00454 - Annual,04 - Proposal,221000.0,0.6,2026-01-01,2026-03-25,U006,
O000758,A00455,Account-00455 - New Logo,07 - Closed Lost,22000.0,0.0,2024-07-27,2025-01-12,U003,Competitor
O000759,A00455,Account-00455 - Annual,06 - Closed Won,20800.0,1.0,2023-06-16,2023-12-10,U003,
O000760,A00456,Account-00456 - Expansion,06 - Closed Won,17900.0,1.0,2025-03-05,2025-08-02,U012,
O000761,A00457,Account-00457 - New Logo,03 - Needs Analysis,92700.0,0.4,2025-08-08,2026-01-09,U007,
O000762,A00458,Account-00458 - Annual,05 - Negotiation,80200.0,0.8,2025-10-10,2026-03-28,U004,
O000763,A00458,Account-00458 - New Logo,03 - Needs Analysis,44300.0,0.4,2024-02-29,2024-05-19,U004,
O000764,A00459,Account-00459 - Expansion,07 - Closed Lost,16400.0,0.0,2025-05-20,2025-09-12,U006,Product Fit
O000765,A00460,Account-00460 - Renewal,04 - Proposal,15400.0,0.6,2023-06-22,2023-09-08,U005,
O000766,A00461,Account-00461 - New Logo,06 - Closed Won,65500.0,1.0,2025-11-15,2026-04-03,U004,
O000767,A00462,Account-00462 - New Logo,04 - Proposal,12600.0,0.6,2025-10-15,2025-12-19,U001,
O000768,A00463,Account-00463 - Renewal,04 - Proposal,176000.0,0.6,2023-06-05,2023-10-31,U004,
O000769,A00464,Account-00464 - Annual,06 - Closed Won,23500.0,1.0,2023-06-10,2023-07-25,U006,
O000770,A00464,Account-00464 - Multi-Year,04 - Proposal,15900.0,0.6,2023-05-27,2023-09-09,U006,
O000771,A00465,Account-00465 - Multi-Year,04 - Proposal,21300.0,0.6,2024-05-27,2024-08-25,U005,
O000772,A00465,Account-00465 - Expansion,07 - Closed Lost,20000.0,0.0,2023-10-10,2024-03-17,U005,Price
O000773,A00466,Account-00466 - New Logo,07 - Closed Lost,20700.0,0.0,2024-07-31,2024-12-01,U002,Product Fit
O000774,A00466,Account-00466 - New Logo,05 - Negotiation,15300.0,0.8,2023-01-25,2023-03-24,U002,
O000775,A00467,Account-00467 - New Logo,05 - Negotiation,74000.0,0.8,2024-03-05,2024-08-13,U006,
O000776,A00468,Account-00468 - New Logo,04 - Proposal,6700.0,0.6,2025-08-02,2025-10-09,U001,
O000777,A00468,Account-00468 - Annual,03 - Needs Analysis,14000.0,0.4,2025-05-05,2025-10-14,U001,
O000778,A00469,Account-00469 - New Logo,07 - Closed Lost,54000.0,0.0,2026-03-28,2026-04-19,U003,No Decision
O000779,A00470,Account-00470 - Expansion,05 - Negotiation,20100.0,0.8,2025-05-08,2025-10-12,U004,
O000780,A00471,Account-00471 - Multi-Year,06 - Closed Won,28100.0,1.0,2023-02-17,2023-04-13,U008,
O000781,A00472,Account-00472 - Renewal,06 - Closed Won,21000.0,1.0,2024-11-07,2025-05-01,U003,
O000782,A00472,Account-00472 - Annual,07 - Closed Lost,9100.0,0.0,2025-03-11,2025-07-09,U003,Product Fit
O000783,A00472,Account-00472 - New Logo,03 - Needs Analysis,7200.0,0.4,2025-03-02,2025-08-14,U003,
O000784,A00472,Account-00472 - Multi-Year,02 - Qualification,7100.0,0.25,2024-09-15,2025-02-23,U003,
O000785,A00473,Account-00473 - Expansion,01 - Prospecting,9000.0,0.1,2025-09-27,2026-01-23,U001,
O000786,A00474,Account-00474 - Expansion,06 - Closed Won,167600.0,1.0,2024-08-19,2024-09-22,U007,
O000787,A00475,Account-00475 - Multi-Year,04 - Proposal,111400.0,0.6,2023-12-18,2024-04-16,U012,
O000788,A00475,Account-00475 - New Logo,02 - Qualification,64700.0,0.25,2023-08-15,2023-09-21,U012,
O000789,A00476,Account-00476 - New Logo,02 - Qualification,9100.0,0.25,2024-02-27,2024-07-06,U001,
O000790,A00476,Account-00476 - Multi-Year,06 - Closed Won,23800.0,1.0,2023-11-22,2024-05-10,U001,
O000791,A00476,Account-00476 - Annual,06 - Closed Won,14200.0,1.0,2025-10-26,2026-01-05,U001,
O000792,A00476,Account-00476 - Multi-Year,05 - Negotiation,21500.0,0.8,2023-10-20,2024-04-11,U001,
O000793,A00477,Account-00477 - Annual,07 - Closed Lost,68700.0,0.0,2026-03-11,2026-08-25,U009,Price
O000794,A00477,Account-00477 - Expansion,06 - Closed Won,112300.0,1.0,2024-08-12,2024-11-28,U009,
O000795,A00478,Account-00478 - New Logo,05 - Negotiation,8600.0,0.8,2023-12-25,2024-06-20,U005,
O000796,A00479,Account-00479 - Multi-Year,06 - Closed Won,6900.0,1.0,2024-01-11,2024-02-11,U002,
O000797,A00480,Account-00480 - Annual,04 - Proposal,17600.0,0.6,2023-11-20,2024-02-22,U010,
O000798,A00480,Account-00480 - Annual,07 - Closed Lost,13200.0,0.0,2024-03-20,2024-08-28,U010,No Decision
O000799,A00480,Account-00480 - New Logo,06 - Closed Won,15100.0,1.0,2023-06-06,2023-09-17,U010,
O000800,A00481,Account-00481 - Annual,03 - Needs Analysis,5900.0,0.4,2024-06-01,2024-06-27,U007,
O000801,A00482,Account-00482 - New Logo,04 - Proposal,19900.0,0.6,2025-08-03,2025-10-11,U010,
O000802,A00482,Account-00482 - Expansion,01 - Prospecting,7300.0,0.1,2023-03-19,2023-05-12,U010,
O000803,A00483,Account-00483 - Multi-Year,05 - Negotiation,166400.0,0.8,2025-08-08,2026-01-15,U011,
O000804,A00483,Account-00483 - Multi-Year,02 - Qualification,677900.0,0.25,2025-06-15,2025-08-15,U011,
O000805,A00484,Account-00484 - Multi-Year,03 - Needs Analysis,36800.0,0.4,2023-07-25,2023-11-22,U007,
O000806,A00484,Account-00484 - Multi-Year,06 - Closed Won,26100.0,1.0,2023-06-08,2023-09-05,U007,
O000807,A00484,Account-00484 - Renewal,04 - Proposal,45600.0,0.6,2025-06-21,2025-07-19,U007,
O000808,A00485,Account-00485 - New Logo,07 - Closed Lost,21200.0,0.0,2023-04-08,2023-05-24,U011,No Decision
O000809,A00486,Account-00486 - Multi-Year,01 - Prospecting,60900.0,0.1,2023-01-10,2023-03-22,U007,
O000810,A00487,Account-00487 - Annual,03 - Needs Analysis,26500.0,0.4,2024-05-03,2024-05-30,U001,
O000811,A00488,Account-00488 - Multi-Year,06 - Closed Won,6300.0,1.0,2024-01-29,2024-03-13,U001,
O000812,A00489,Account-00489 - Expansion,05 - Negotiation,35200.0,0.8,2023-04-01,2023-07-13,U010,
O000813,A00489,Account-00489 - New Logo,06 - Closed Won,84300.0,1.0,2026-02-25,2026-08-02,U010,
O000814,A00490,Account-00490 - Multi-Year,03 - Needs Analysis,7100.0,0.4,2023-09-05,2023-12-16,U004,
O000815,A00490,Account-00490 - Multi-Year,05 - Negotiation,11300.0,0.8,2023-01-31,2023-05-30,U004,
O000816,A00490,Account-00490 - Renewal,03 - Needs Analysis,18200.0,0.4,2025-07-28,2025-10-27,U004,
O000817,A00491,Account-00491 - New Logo,07 - Closed Lost,64100.0,0.0,2023-05-18,2023-11-07,U005,Price
O000818,A00492,Account-00492 - Expansion,03 - Needs Analysis,116100.0,0.4,2026-03-11,2026-08-31,U006,
O000819,A00492,Account-00492 - Expansion,06 - Closed Won,117400.0,1.0,2025-03-06,2025-04-29,U006,
O000820,A00493,Account-00493 - Expansion,07 - Closed Lost,88300.0,0.0,2024-10-13,2024-11-19,U009,Price
O000821,A00494,Account-00494 - Renewal,05 - Negotiation,15200.0,0.8,2026-04-13,2026-07-01,U002,
O000822,A00494,Account-00494 - Renewal,06 - Closed Won,5300.0,1.0,2026-04-18,2026-05-13,U002,
O000823,A00495,Account-00495 - Renewal,04 - Proposal,95100.0,0.6,2023-09-12,2023-12-03,U001,
O000824,A00495,Account-00495 - Multi-Year,02 - Qualification,60600.0,0.25,2023-06-12,2023-09-15,U001,
O000825,A00496,Account-00496 - New Logo,06 - Closed Won,47600.0,1.0,2024-02-23,2024-08-14,U004,
O000826,A00497,Account-00497 - Renewal,02 - Qualification,55200.0,0.25,2024-11-04,2024-12-04,U003,
O000827,A00497,Account-00497 - Multi-Year,06 - Closed Won,52400.0,1.0,2025-04-29,2025-05-25,U003,
O000828,A00498,Account-00498 - Multi-Year,04 - Proposal,9100.0,0.6,2024-11-09,2024-12-12,U012,
O000829,A00498,Account-00498 - Multi-Year,06 - Closed Won,12600.0,1.0,2024-03-31,2024-07-11,U012,
O000830,A00498,Account-00498 - Annual,06 - Closed Won,6300.0,1.0,2025-06-24,2025-11-16,U012,
O000831,A00499,Account-00499 - Multi-Year,06 - Closed Won,7800.0,1.0,2023-04-17,2023-06-28,U012,
O000832,A00499,Account-00499 - Multi-Year,03 - Needs Analysis,16000.0,0.4,2023-07-07,2023-09-17,U012,
O000833,A00499,Account-00499 - Multi-Year,02 - Qualification,19500.0,0.25,2025-11-05,2026-02-12,U012,
O000834,A00499,Account-00499 - Expansion,03 - Needs Analysis,8500.0,0.4,2024-02-09,2024-05-02,U012,
O000835,A00500,Account-00500 - Annual,07 - Closed Lost,44100.0,0.0,2025-07-07,2025-11-27,U002,No Decision
O000836,A00501,Account-00501 - New Logo,05 - Negotiation,13500.0,0.8,2023-12-10,2024-06-03,U006,
O000837,A00502,Account-00502 - Expansion,01 - Prospecting,12600.0,0.1,2025-09-14,2025-10-25,U007,
O000838,A00502,Account-00502 - New Logo,03 - Needs Analysis,19500.0,0.4,2026-01-05,2026-03-31,U007,
O000839,A00503,Account-00503 - Annual,04 - Proposal,78400.0,0.6,2025-07-17,2025-12-07,U001,
O000840,A00504,Account-00504 - Annual,03 - Needs Analysis,23300.0,0.4,2025-08-19,2025-09-09,U010,
O000841,A00505,Account-00505 - Expansion,05 - Negotiation,749500.0,0.8,2025-02-05,2025-06-06,U007,
O000842,A00505,Account-00505 - Annual,05 - Negotiation,555900.0,0.8,2025-02-25,2025-08-14,U007,
O000843,A00505,Account-00505 - New Logo,07 - Closed Lost,794900.0,0.0,2025-04-17,2025-06-07,U007,Product Fit
O000844,A00506,Account-00506 - Renewal,07 - Closed Lost,98300.0,0.0,2025-06-12,2025-09-29,U009,Timing
O000845,A00507,Account-00507 - Multi-Year,06 - Closed Won,86800.0,1.0,2025-01-24,2025-06-01,U005,
O000846,A00507,Account-00507 - Annual,05 - Negotiation,112500.0,0.8,2024-05-11,2024-08-31,U005,
O000847,A00508,Account-00508 - Expansion,04 - Proposal,14100.0,0.6,2023-10-30,2023-12-26,U003,
O000848,A00508,Account-00508 - Annual,06 - Closed Won,24000.0,1.0,2024-05-21,2024-07-21,U003,
O000849,A00509,Account-00509 - Renewal,06 - Closed Won,23300.0,1.0,2023-07-09,2023-11-07,U002,
O000850,A00510,Account-00510 - Multi-Year,06 - Closed Won,8800.0,1.0,2023-06-14,2023-10-20,U010,
O000851,A00510,Account-00510 - New Logo,04 - Proposal,11000.0,0.6,2025-05-24,2025-10-27,U010,
O000852,A00510,Account-00510 - Annual,04 - Proposal,13200.0,0.6,2026-04-15,2026-05-27,U010,
O000853,A00510,Account-00510 - Expansion,06 - Closed Won,11900.0,1.0,2026-03-18,2026-05-13,U010,
O000854,A00511,Account-00511 - New Logo,06 - Closed Won,5100.0,1.0,2025-03-26,2025-05-28,U001,
O000855,A00511,Account-00511 - Renewal,02 - Qualification,20500.0,0.25,2023-01-04,2023-05-10,U001,
O000856,A00512,Account-00512 - Multi-Year,06 - Closed Won,8400.0,1.0,2024-08-13,2024-12-06,U008,
O000857,A00513,Account-00513 - New Logo,05 - Negotiation,15100.0,0.8,2024-02-10,2024-03-29,U006,
O000858,A00513,Account-00513 - Multi-Year,07 - Closed Lost,8700.0,0.0,2026-03-07,2026-04-11,U006,Competitor
O000859,A00514,Account-00514 - Multi-Year,05 - Negotiation,23300.0,0.8,2025-04-17,2025-06-03,U006,
O000860,A00515,Account-00515 - Annual,04 - Proposal,51300.0,0.6,2023-06-25,2023-10-10,U004,
O000861,A00516,Account-00516 - Annual,05 - Negotiation,20200.0,0.8,2025-09-05,2025-09-27,U002,
O000862,A00516,Account-00516 - Annual,06 - Closed Won,5100.0,1.0,2024-06-28,2024-12-14,U002,
O000863,A00517,Account-00517 - Expansion,06 - Closed Won,60700.0,1.0,2025-12-05,2026-05-07,U001,
O000864,A00518,Account-00518 - Expansion,06 - Closed Won,531000.0,1.0,2025-08-27,2025-12-11,U005,
O000865,A00518,Account-00518 - New Logo,07 - Closed Lost,675500.0,0.0,2024-12-03,2025-03-25,U005,Timing
O000866,A00518,Account-00518 - Annual,07 - Closed Lost,713700.0,0.0,2023-04-28,2023-06-12,U005,Timing
O000867,A00519,Account-00519 - Annual,06 - Closed Won,109400.0,1.0,2025-04-02,2025-05-27,U003,
O000868,A00519,Account-00519 - Expansion,07 - Closed Lost,51500.0,0.0,2023-09-09,2023-12-01,U003,Timing
O000869,A00519,Account-00519 - Expansion,06 - Closed Won,87700.0,1.0,2025-08-31,2025-09-20,U003,
O000870,A00520,Account-00520 - New Logo,07 - Closed Lost,24400.0,0.0,2025-01-07,2025-04-20,U007,Competitor
O000871,A00521,Account-00521 - New Logo,06 - Closed Won,20900.0,1.0,2025-03-30,2025-07-17,U007,
O000872,A00521,Account-00521 - New Logo,07 - Closed Lost,22100.0,0.0,2025-09-02,2025-10-17,U007,No Decision
O000873,A00522,Account-00522 - Annual,07 - Closed Lost,22500.0,0.0,2023-10-21,2024-03-18,U001,Competitor
O000874,A00522,Account-00522 - New Logo,06 - Closed Won,11000.0,1.0,2025-10-16,2026-03-25,U001,
O000875,A00523,Account-00523 - Multi-Year,07 - Closed Lost,70800.0,0.0,2025-07-02,2025-12-07,U004,Competitor
O000876,A00524,Account-00524 - Multi-Year,02 - Qualification,24900.0,0.25,2023-07-03,2023-07-30,U011,
O000877,A00525,Account-00525 - Expansion,07 - Closed Lost,641100.0,0.0,2024-10-30,2025-01-14,U002,Timing
O000878,A00525,Account-00525 - Annual,06 - Closed Won,747500.0,1.0,2023-09-10,2024-02-02,U002,
O000879,A00525,Account-00525 - Annual,07 - Closed Lost,753600.0,0.0,2024-11-12,2025-05-04,U002,No Decision
O000880,A00526,Account-00526 - Multi-Year,06 - Closed Won,20700.0,1.0,2025-02-20,2025-07-01,U012,
O000881,A00527,Account-00527 - Renewal,04 - Proposal,35600.0,0.6,2023-08-25,2023-12-10,U006,
O000882,A00528,Account-00528 - New Logo,06 - Closed Won,7500.0,1.0,2023-08-26,2023-12-04,U001,
O000883,A00528,Account-00528 - Renewal,06 - Closed Won,11200.0,1.0,2026-03-27,2026-09-14,U001,
O000884,A00528,Account-00528 - Expansion,07 - Closed Lost,24600.0,0.0,2024-01-24,2024-05-04,U001,Competitor
O000885,A00529,Account-00529 - New Logo,03 - Needs Analysis,12900.0,0.4,2026-04-24,2026-09-28,U002,
O000886,A00529,Account-00529 - New Logo,02 - Qualification,23900.0,0.25,2024-10-09,2024-12-24,U002,
O000887,A00530,Account-00530 - Renewal,06 - Closed Won,7900.0,1.0,2023-10-29,2023-11-26,U004,
O000888,A00530,Account-00530 - Expansion,04 - Proposal,24800.0,0.6,2024-10-17,2024-12-07,U004,
O000889,A00531,Account-00531 - Expansion,05 - Negotiation,21600.0,0.8,2026-03-21,2026-08-14,U008,
O000890,A00531,Account-00531 - Multi-Year,02 - Qualification,21200.0,0.25,2025-02-10,2025-04-10,U008,
O000891,A00531,Account-00531 - New Logo,06 - Closed Won,6100.0,1.0,2024-04-05,2024-06-09,U008,
O000892,A00531,Account-00531 - Annual,04 - Proposal,21300.0,0.6,2025-03-13,2025-05-12,U008,
O000893,A00532,Account-00532 - New Logo,05 - Negotiation,14500.0,0.8,2024-11-22,2025-03-11,U012,
O000894,A00532,Account-00532 - Multi-Year,02 - Qualification,19500.0,0.25,2025-03-11,2025-06-11,U012,
O000895,A00533,Account-00533 - Annual,04 - Proposal,7600.0,0.6,2026-01-27,2026-07-14,U011,
O000896,A00533,Account-00533 - New Logo,05 - Negotiation,8300.0,0.8,2024-09-14,2024-11-08,U011,
O000897,A00534,Account-00534 - Annual,07 - Closed Lost,262600.0,0.0,2024-08-19,2024-10-28,U003,No Decision
O000898,A00534,Account-00534 - New Logo,02 - Qualification,654100.0,0.25,2026-03-24,2026-05-20,U003,
O000899,A00535,Account-00535 - Annual,06 - Closed Won,8400.0,1.0,2025-05-24,2025-06-27,U004,
O000900,A00535,Account-00535 - Annual,07 - Closed Lost,8600.0,0.0,2024-12-29,2025-01-31,U004,Product Fit
O000901,A00535,Account-00535 - New Logo,06 - Closed Won,24400.0,1.0,2024-11-24,2025-05-23,U004,
O000902,A00535,Account-00535 - Expansion,01 - Prospecting,9800.0,0.1,2024-05-16,2024-10-08,U004,
O000903,A00536,Account-00536 - New Logo,06 - Closed Won,60700.0,1.0,2023-12-20,2024-01-31,U007,
O000904,A00536,Account-00536 - Annual,04 - Proposal,87100.0,0.6,2025-02-21,2025-06-15,U007,
O000905,A00537,Account-00537 - Multi-Year,02 - Qualification,85900.0,0.25,2023-06-19,2023-11-16,U010,
O000906,A00538,Account-00538 - Renewal,07 - Closed Lost,14600.0,0.0,2026-03-19,2026-05-02,U005,Competitor
O000907,A00539,Account-00539 - Annual,04 - Proposal,36900.0,0.6,2025-06-07,2025-09-18,U006,
O000908,A00540,Account-00540 - New Logo,03 - Needs Analysis,21300.0,0.4,2026-01-05,2026-01-30,U009,
O000909,A00540,Account-00540 - New Logo,07 - Closed Lost,20700.0,0.0,2026-02-12,2026-07-17,U009,Price
O000910,A00541,Account-00541 - Multi-Year,06 - Closed Won,102800.0,1.0,2026-04-12,2026-06-02,U002,
O000911,A00541,Account-00541 - Annual,03 - Needs Analysis,81900.0,0.4,2023-08-29,2023-11-03,U002,
O000912,A00542,Account-00542 - Multi-Year,02 - Qualification,7600.0,0.25,2024-10-05,2024-12-16,U003,
O000913,A00542,Account-00542 - Annual,06 - Closed Won,22000.0,1.0,2023-06-29,2023-07-27,U003,
O000914,A00543,Account-00543 - New Logo,04 - Proposal,777100.0,0.6,2025-11-02,2026-01-04,U006,
O000915,A00543,Account-00543 - Expansion,03 - Needs Analysis,151400.0,0.4,2023-01-01,2023-06-02,U006,
O000916,A00543,Account-00543 - Renewal,05 - Negotiation,512400.0,0.8,2025-12-29,2026-04-08,U006,
O000917,A00543,Account-00543 - Annual,06 - Closed Won,467200.0,1.0,2024-12-22,2025-02-05,U006,
O000918,A00544,Account-00544 - Multi-Year,02 - Qualification,22100.0,0.25,2024-01-21,2024-04-05,U006,
O000919,A00545,Account-00545 - New Logo,06 - Closed Won,10500.0,1.0,2024-03-18,2024-09-13,U003,
O000920,A00545,Account-00545 - New Logo,06 - Closed Won,10200.0,1.0,2023-06-02,2023-08-02,U003,
O000921,A00546,Account-00546 - Renewal,06 - Closed Won,23800.0,1.0,2024-06-04,2024-07-30,U012,
O000922,A00547,Account-00547 - Expansion,07 - Closed Lost,91200.0,0.0,2024-07-05,2024-09-12,U003,Product Fit
O000923,A00548,Account-00548 - Expansion,06 - Closed Won,13400.0,1.0,2025-11-13,2026-01-11,U001,
O000924,A00548,Account-00548 - Annual,04 - Proposal,24300.0,0.6,2025-06-07,2025-08-29,U001,
O000925,A00549,Account-00549 - Expansion,02 - Qualification,492900.0,0.25,2025-12-24,2026-01-29,U004,
O000926,A00550,Account-00550 - Multi-Year,07 - Closed Lost,649100.0,0.0,2025-01-13,2025-03-11,U011,No Decision
O000927,A00550,Account-00550 - New Logo,02 - Qualification,786000.0,0.25,2023-01-21,2023-04-07,U011,
O000928,A00551,Account-00551 - Renewal,03 - Needs Analysis,19600.0,0.4,2023-09-10,2023-12-17,U003,
O000929,A00551,Account-00551 - Expansion,02 - Qualification,12000.0,0.25,2025-09-29,2026-03-14,U003,
O000930,A00551,Account-00551 - Multi-Year,04 - Proposal,7000.0,0.6,2026-02-03,2026-03-07,U003,
O000931,A00551,Account-00551 - Renewal,07 - Closed Lost,12800.0,0.0,2024-10-13,2025-01-29,U003,Product Fit
O000932,A00552,Account-00552 - Renewal,05 - Negotiation,37100.0,0.8,2025-04-04,2025-04-26,U001,
O000933,A00552,Account-00552 - Expansion,06 - Closed Won,38600.0,1.0,2023-11-15,2024-04-28,U001,
O000934,A00553,Account-00553 - New Logo,06 - Closed Won,10000.0,1.0,2025-01-28,2025-07-22,U008,
O000935,A00554,Account-00554 - Renewal,05 - Negotiation,12100.0,0.8,2024-01-10,2024-05-28,U002,
O000936,A00554,Account-00554 - Expansion,04 - Proposal,13600.0,0.6,2024-08-10,2024-10-27,U002,
O000937,A00555,Account-00555 - Annual,07 - Closed Lost,63600.0,0.0,2023-06-28,2023-10-06,U001,Price
O000938,A00555,Account-00555 - Renewal,06 - Closed Won,114800.0,1.0,2023-06-07,2023-08-08,U001,
O000939,A00556,Account-00556 - New Logo,06 - Closed Won,14900.0,1.0,2024-08-08,2024-08-30,U012,
O000940,A00557,Account-00557 - Annual,05 - Negotiation,15300.0,0.8,2023-10-07,2024-03-11,U005,
O000941,A00557,Account-00557 - New Logo,01 - Prospecting,8800.0,0.1,2025-04-10,2025-05-01,U005,
O000942,A00558,Account-00558 - Renewal,03 - Needs Analysis,622500.0,0.4,2024-12-07,2025-05-11,U002,
O000943,A00558,Account-00558 - Multi-Year,06 - Closed Won,776000.0,1.0,2023-03-28,2023-08-29,U002,
O000944,A00559,Account-00559 - New Logo,07 - Closed Lost,15300.0,0.0,2025-01-21,2025-02-23,U011,Timing
O000945,A00560,Account-00560 - Renewal,07 - Closed Lost,11800.0,0.0,2025-02-03,2025-04-27,U004,Price
O000946,A00561,Account-00561 - New Logo,04 - Proposal,45200.0,0.6,2025-09-16,2026-02-28,U009,
O000947,A00562,Account-00562 - Annual,07 - Closed Lost,24200.0,0.0,2024-09-16,2025-02-14,U010,Timing
O000948,A00563,Account-00563 - Expansion,02 - Qualification,124000.0,0.25,2025-09-26,2026-02-10,U007,
O000949,A00563,Account-00563 - New Logo,04 - Proposal,123500.0,0.6,2024-09-03,2024-11-09,U007,
O000950,A00563,Account-00563 - Annual,01 - Prospecting,412900.0,0.1,2024-12-27,2025-03-07,U007,
O000951,A00564,Account-00564 - Multi-Year,05 - Negotiation,740900.0,0.8,2023-11-11,2023-12-02,U004,
O000952,A00564,Account-00564 - Expansion,03 - Needs Analysis,388800.0,0.4,2024-05-27,2024-08-31,U004,
O000953,A00565,Account-00565 - New Logo,06 - Closed Won,50600.0,1.0,2024-01-09,2024-05-20,U008,
O000954,A00566,Account-00566 - Annual,06 - Closed Won,25600.0,1.0,2024-12-25,2025-03-05,U007,
O000955,A00567,Account-00567 - Annual,02 - Qualification,13400.0,0.25,2023-03-24,2023-07-06,U009,
O000956,A00568,Account-00568 - Annual,07 - Closed Lost,116200.0,0.0,2024-02-12,2024-05-10,U008,Timing
O000957,A00569,Account-00569 - New Logo,06 - Closed Won,92900.0,1.0,2025-10-11,2026-01-22,U011,
O000958,A00570,Account-00570 - Multi-Year,02 - Qualification,771200.0,0.25,2025-03-07,2025-04-01,U007,
O000959,A00570,Account-00570 - Annual,04 - Proposal,129300.0,0.6,2023-11-15,2024-02-03,U007,
O000960,A00571,Account-00571 - New Logo,05 - Negotiation,16900.0,0.8,2024-12-01,2024-12-23,U006,
O000961,A00571,Account-00571 - Multi-Year,04 - Proposal,14700.0,0.6,2025-09-10,2026-01-17,U006,
O000962,A00572,Account-00572 - Expansion,03 - Needs Analysis,51700.0,0.4,2025-11-13,2026-01-01,U011,
O000963,A00572,Account-00572 - Annual,06 - Closed Won,65800.0,1.0,2024-05-21,2024-10-09,U011,
O000964,A00573,Account-00573 - Multi-Year,06 - Closed Won,8800.0,1.0,2025-10-25,2026-04-14,U002,
O000965,A00573,Account-00573 - Multi-Year,02 - Qualification,13000.0,0.25,2024-04-14,2024-07-13,U002,
O000966,A00574,Account-00574 - New Logo,01 - Prospecting,9000.0,0.1,2025-05-23,2025-06-25,U004,
O000967,A00574,Account-00574 - Multi-Year,06 - Closed Won,19000.0,1.0,2025-04-14,2025-07-02,U004,
O000968,A00574,Account-00574 - Annual,05 - Negotiation,6200.0,0.8,2024-11-19,2025-03-28,U004,
O000969,A00575,Account-00575 - Multi-Year,04 - Proposal,761200.0,0.6,2024-07-05,2024-11-09,U005,
O000970,A00576,Account-00576 - Multi-Year,03 - Needs Analysis,25100.0,0.4,2023-04-08,2023-07-19,U006,
O000971,A00577,Account-00577 - Expansion,07 - Closed Lost,7000.0,0.0,2024-07-27,2024-10-02,U007,Timing
O000972,A00578,Account-00578 - Multi-Year,02 - Qualification,88600.0,0.25,2024-09-15,2025-02-23,U008,
O000973,A00579,Account-00579 - Expansion,06 - Closed Won,16800.0,1.0,2025-01-10,2025-07-03,U011,
O000974,A00580,Account-00580 - Multi-Year,03 - Needs Analysis,12700.0,0.4,2024-07-19,2024-09-04,U007,
O000975,A00581,Account-00581 - Multi-Year,01 - Prospecting,24400.0,0.1,2023-09-04,2023-11-11,U002,
